Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,MIL,DET,1,MIL,MIL,1539.62,1544.9,1401.61,1396.33,388,124,6731,
Eastern,1,1,8,MIL,DET,2,MIL,MIL,1544.9,1549.95,1396.33,1391.28,392,120,641,
Eastern,1,1,8,MIL,DET,3,DET,MIL,1549.95,1556.66,1391.28,1384.57,301,211,660,
Eastern,1,1,8,MIL,DET,4,DET,MIL,1556.66,1563.03,1384.57,1378.2,317,195,603,
Eastern,1,2,7,TOR,ORL,1,TOR,TOR,1518.32,1525.38,1453.1,1446.04,343,169,302,
Eastern,1,2,7,TOR,ORL,2,TOR,TOR,1525.38,1532.08,1446.04,1439.35,358,154,320,
Eastern,1,2,7,TOR,ORL,3,ORL,TOR,1532.08,1540.57,1439.35,1430.85,278,234,337,
Eastern,1,2,7,TOR,ORL,4,ORL,TOR,1540.57,1548.59,1430.85,1422.83,295,217,325,
Eastern,1,3,6,PHI,BKN,1,PHI,PHI,1464.94,1472.85,1431.46,1423.54,321,191,248,
Eastern,1,3,6,PHI,BKN,2,PHI,PHI,1472.85,1480.34,1423.54,1416.06,337,175,254,
Eastern,1,3,6,PHI,BKN,3,BKN,PHI,1480.34,1489.64,1416.06,1406.75,257,255,257,
Eastern,1,3,6,PHI,BKN,4,BKN,PHI,1489.64,1498.41,1406.75,1397.98,277,235,246,
Eastern,1,4,5,BOS,IND,1,BOS,BOS,1462.37,1470.07,1421.1,1413.4,324,188,182,
Eastern,1,4,5,BOS,IND,2,BOS,BOS,1470.07,1477.36,1413.4,1406.11,350,162,299,
Eastern,1,4,5,BOS,IND,3,IND,BOS,1477.36,1486.46,1406.11,1397.01,262,250,207,
Eastern,1,4,5,BOS,IND,4,IND,BOS,1486.46,1495.05,1397.01,1388.42,265,247,218,
Eastern,2,1,4,MIL,BOS,1,MIL,MIL,1563.03,1570.02,1495.05,1488.06,344,168,190,
Eastern,2,1,4,MIL,BOS,2,MIL,MIL,1570.02,1576.65,1488.06,1481.43,358,154,196,
Eastern,2,1,4,MIL,BOS,3,BOS,MIL,1576.65,1585.07,1481.43,1473.01,274,238,228,
Eastern,2,1,4,MIL,BOS,4,BOS,MIL,1585.07,1593.03,1473.01,1465.05,289,223,247,
Eastern,2,2,3,TOR,PHI,1,TOR,TOR,1548.59,1556.05,1498.41,1490.95,340,172,186,
Eastern,2,2,3,TOR,PHI,2,TOR,TOR,1556.05,1563.12,1490.95,1483.89,344,168,196,
Eastern,2,2,3,TOR,PHI,3,PHI,TOR,1563.12,1571.99,1483.89,1475.01,266,246,220,
Eastern,2,2,3,TOR,PHI,4,PHI,TOR,1571.99,1580.37,1475.01,1466.64,290,222,184,
Eastern,3,1,2,MIL,TOR,1,MIL,MIL,1593.03,1601.52,1580.37,1571.87,303,209,196,
