Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,MIA,MIL,1,MIA,MIA,1632.21,1636.05,1338.86,1335.02,8,0,741,
Eastern,1,1,8,MIA,MIL,2,MIA,MIA,1636.05,1639.74,1335.02,1331.32,8,0,21,
Eastern,1,1,8,MIA,MIL,3,MIL,MIA,1639.74,1645.01,1331.32,1326.05,8,0,19,
Eastern,1,1,8,MIA,MIL,4,MIL,MIA,1645.01,1650.03,1326.05,1321.03,8,0,19,
Eastern,1,2,7,NYK,BOS,1,NYK,NYK,1515.29,1523.42,1383.27,1375.14,7,1,19,
Eastern,1,2,7,NYK,BOS,2,NYK,NYK,1523.42,1531,1375.14,1367.56,7,1,20,
Eastern,1,2,7,NYK,BOS,3,BOS,NYK,1531,1540.89,1367.56,1357.68,8,0,19,
Eastern,1,2,7,NYK,BOS,4,BOS,NYK,1540.89,1550.03,1357.68,1348.53,8,0,19,
Eastern,1,3,6,IND,ATL,1,IND,IND,1453.72,1464.47,1392.69,1381.94,6,2,19,
Eastern,1,3,6,IND,ATL,2,IND,IND,1464.47,1474.39,1381.94,1372.02,6,2,19,
Eastern,1,3,6,IND,ATL,3,ATL,IND,1474.39,1486.73,1372.02,1359.68,6,2,19,
Eastern,1,3,6,IND,ATL,4,ATL,IND,1486.73,1498.05,1359.68,1348.36,8,0,19,
Eastern,1,4,5,BKN,CHI,1,BKN,BKN,1468.95,1480.28,1422.15,1410.82,6,2,20,
Eastern,1,4,5,BKN,CHI,2,BKN,BKN,1480.28,1490.7,1410.82,1400.4,6,2,19,
Eastern,1,4,5,BKN,CHI,3,CHI,BKN,1490.7,1503.55,1400.4,1387.55,6,2,18,
Eastern,1,4,5,BKN,CHI,4,CHI,BKN,1503.55,1515.32,1387.55,1375.78,8,0,19,
Eastern,2,1,4,MIA,BKN,1,MIA,MIA,1650.03,1658.06,1515.32,1507.28,7,1,18,
Eastern,2,1,4,MIA,BKN,2,MIA,MIA,1658.06,1665.57,1507.28,1499.78,7,1,18,
Eastern,2,1,4,MIA,BKN,3,BKN,MIA,1665.57,1675.36,1499.78,1489.98,8,0,18,
Eastern,2,1,4,MIA,BKN,4,BKN,MIA,1675.36,1684.43,1489.98,1480.92,8,0,20,
Eastern,2,2,3,NYK,IND,1,NYK,NYK,1550.03,1561.15,1498.05,1486.93,6,2,19,
Eastern,2,2,3,NYK,IND,2,NYK,NYK,1561.15,1571.39,1486.93,1476.69,6,2,18,
Eastern,2,2,3,NYK,IND,3,IND,NYK,1571.39,1584.05,1476.69,1464.03,6,2,19,
Eastern,2,2,3,NYK,IND,4,IND,NYK,1584.05,1595.65,1464.03,1452.43,8,0,19,
Eastern,3,1,2,MIA,NYK,1,MIA,MIA,1684.43,1694.11,1595.65,1585.97,6,2,18,
Eastern,3,1,2,MIA,NYK,2,MIA,MIA,1694.11,1703.07,1585.97,1577,7,1,19,
Eastern,3,1,2,MIA,NYK,3,NYK,MIA,1703.07,1714.43,1577,1565.65,8,0,19,
Eastern,3,1,2,MIA,NYK,4,NYK,MIA,1714.43,1724.88,1565.65,1555.2,8,0,19,
Western,1,1,8,OKC,HOU,1,OKC,OKC,1554.3,1562.84,1434.35,1425.8,7,1,19,
Western,1,1,8,OKC,HOU,2,OKC,OKC,1562.84,1570.8,1425.8,1417.85,7,1,20,
Western,1,1,8,OKC,HOU,3,HOU,OKC,1570.8,1581.09,1417.85,1407.56,8,0,20,
Western,1,1,8,OKC,HOU,4,HOU,OKC,1581.09,1590.59,1407.56,1398.06,8,0,19,
Western,1,2,7,SAS,LAL,1,SAS,LAL,1482.22,1499.72,1500.61,1483.11,4,4,19,
Western,1,2,7,SAS,LAL,2,SAS,LAL,1499.72,1515.72,1483.11,1467.1,4,4,19,
Western,1,2,7,SAS,LAL,3,LAL,LAL,1515.72,1526.98,1467.1,1455.85,6,2,18,
Western,1,2,7,SAS,LAL,4,LAL,LAL,1526.98,1537.34,1455.85,1445.49,6,2,19,
Western,1,3,6,DEN,GSW,1,DEN,DEN,1580.09,1587.91,1438.76,1430.95,7,1,19,
Western,1,3,6,DEN,GSW,2,DEN,DEN,1587.91,1595.21,1430.95,1423.65,7,1,19,
Western,1,3,6,DEN,GSW,3,GSW,DEN,1595.21,1604.79,1423.65,1414.07,8,0,19,
Western,1,3,6,DEN,GSW,4,GSW,DEN,1604.79,1613.66,1414.07,1405.2,8,0,19,
Western,1,4,5,LAC,MEM,1,LAC,MEM,1533.6,1549.57,1516.08,1500.11,4,4,19,
Western,1,4,5,LAC,MEM,2,LAC,MEM,1549.57,1564.16,1500.11,1485.52,5,3,19,
Western,1,4,5,LAC,MEM,3,MEM,MEM,1564.16,1574.23,1485.52,1475.45,6,2,18,
Western,1,4,5,LAC,MEM,4,MEM,MEM,1574.23,1583.54,1475.45,1466.14,6,2,19,
Western,2,1,5,OKC,MEM,1,OKC,MEM,1583.54,1600.56,1590.59,1573.57,4,4,18,
Western,2,1,5,OKC,MEM,2,OKC,MEM,1600.56,1616.12,1573.57,1558.01,5,3,19,
Western,2,1,5,OKC,MEM,3,MEM,MEM,1616.12,1626.99,1558.01,1547.14,6,2,19,
Western,2,1,5,OKC,MEM,4,MEM,MEM,1626.99,1637.01,1547.14,1537.12,6,2,19,
Western,2,3,7,DEN,LAL,1,DEN,DEN,1613.66,1623.82,1537.34,1527.18,6,2,19,
Western,2,3,7,DEN,LAL,2,DEN,DEN,1623.82,1633.2,1527.18,1517.79,6,2,19,
Western,2,3,7,DEN,LAL,3,LAL,DEN,1633.2,1645,1517.79,1506,8,0,19,
Western,2,3,7,DEN,LAL,4,LAL,DEN,1645,1655.84,1506,1495.16,8,0,19,
Western,3,3,5,DEN,MEM,1,DEN,MEM,1637.01,1654.53,1655.84,1638.32,4,4,18,
Western,3,3,5,DEN,MEM,2,DEN,MEM,1654.53,1670.55,1638.32,1622.29,4,4,18,
Western,3,3,5,DEN,MEM,3,MEM,MEM,1670.55,1681.82,1622.29,1611.03,6,2,18,
Western,3,3,5,DEN,MEM,4,MEM,MEM,1681.82,1692.19,1611.03,1600.65,6,2,18,
Final,4,1,5,MIA,MEM,1,MIA,MIA,1724.88,1736.79,1692.19,1680.29,5,3,19,
Final,4,1,5,MIA,MEM,2,MIA,MIA,1736.79,1747.73,1680.29,1669.35,6,2,19,
Final,4,1,5,MIA,MEM,3,MEM,MIA,1747.73,1761.08,1669.35,1656,5,3,18,
Final,4,1,5,MIA,MEM,4,MEM,MIA,1761.08,1773.3,1656,1643.78,8,0,20,
