Conf,R,S1,S2,T1,T2,G,Home,Winner,WOELO,WNELO,LOELO,LNELO,SIMSW,SIMSL,D,
Eastern,1,1,8,MIA,MIL,1,MIA,MIA,1632.21,1636.05,1338.86,1335.02,54,10,852,
Eastern,1,1,8,MIA,MIL,2,MIA,MIA,1636.05,1639.74,1335.02,1331.32,54,10,2540,
Eastern,1,1,8,MIA,MIL,3,MIL,MIA,1639.74,1645.01,1331.32,1326.05,53,11,1080,
Eastern,1,1,8,MIA,MIL,4,MIL,MIA,1645.01,1650.03,1326.05,1321.03,53,11,2064,
Eastern,1,2,7,NYK,BOS,1,NYK,NYK,1515.29,1523.42,1383.27,1375.14,48,16,33,
Eastern,1,2,7,NYK,BOS,2,NYK,NYK,1523.42,1531,1375.14,1367.56,50,14,105,
Eastern,1,2,7,NYK,BOS,3,BOS,NYK,1531,1540.89,1367.56,1357.68,37,27,31,
Eastern,1,2,7,NYK,BOS,4,BOS,NYK,1540.89,1550.03,1357.68,1348.53,40,24,32,
Eastern,1,3,6,IND,ATL,1,IND,IND,1453.72,1464.47,1392.69,1381.94,44,20,31,
Eastern,1,3,6,IND,ATL,2,IND,IND,1464.47,1474.39,1381.94,1372.02,46,18,30,
Eastern,1,3,6,IND,ATL,3,ATL,IND,1474.39,1486.73,1372.02,1359.68,32,32,29,
Eastern,1,3,6,IND,ATL,4,ATL,IND,1486.73,1498.05,1359.68,1348.36,35,29,29,
Eastern,1,4,5,BKN,CHI,1,BKN,BKN,1468.95,1480.28,1422.15,1410.82,43,21,32,
Eastern,1,4,5,BKN,CHI,2,BKN,BKN,1480.28,1490.7,1410.82,1400.4,44,20,27,
Eastern,1,4,5,BKN,CHI,3,CHI,BKN,1490.7,1503.55,1400.4,1387.55,32,32,26,
Eastern,1,4,5,BKN,CHI,4,CHI,BKN,1503.55,1515.32,1387.55,1375.78,34,30,28,
Eastern,2,1,4,MIA,BKN,1,MIA,MIA,1650.03,1658.06,1515.32,1507.28,50,14,27,
Eastern,2,1,4,MIA,BKN,2,MIA,MIA,1658.06,1665.57,1507.28,1499.78,50,14,26,
Eastern,2,1,4,MIA,BKN,3,BKN,MIA,1665.57,1675.36,1499.78,1489.98,37,27,26,
Eastern,2,1,4,MIA,BKN,4,BKN,MIA,1675.36,1684.43,1489.98,1480.92,40,24,28,
Eastern,2,2,3,NYK,IND,1,NYK,NYK,1550.03,1561.15,1498.05,1486.93,43,21,27,
Eastern,2,2,3,NYK,IND,2,NYK,NYK,1561.15,1571.39,1486.93,1476.69,44,20,26,
Eastern,2,2,3,NYK,IND,3,IND,NYK,1571.39,1584.05,1476.69,1464.03,32,32,26,
Eastern,2,2,3,NYK,IND,4,IND,NYK,1584.05,1595.65,1464.03,1452.43,34,30,28,
